BuildingClass,StreetSize,LotArea,BuildingType,OverallCondition,YearRemodeled,LivingAreaSize,Bathroom,Bedroom,Kitchen,TotalRooms,Fireplaces,GarageCars,GarageArea,SaleCondition,SalePrice
60.0,,,1Family,5.0,1990.0,2810.0,2.0,4.0,1.0,9.0,1.0,2.0,750.0,Normal,302000
60.0,108.0,14774.0,1Family,5.0,1999.0,2599.0,2.0,4.0,1.0,10.0,1.0,3.0,779.0,Normal,333168
20.0,60.0,8190.0,,6.0,1954.0,948.0,1.0,3.0,1.0,5.0,1.0,1.0,280.0,Normal,119000
60.0,85.0,11075.0,1Family,5.0,1969.0,2112.0,2.0,4.0,1.0,9.0,2.0,2.0,576.0,Normal,206900
20.0,61.0,10226.0,1Family,5.0,,1630.0,2.0,3.0,1.0,8.0,1.0,3.0,860.0,Normal,295493
120.0,47.0,4230.0,Townhouse,,2007.0,,2.0,2.0,1.0,5.0,1.0,2.0,466.0,Partial,208900
20.0,,14781.0,1Family,5.0,2002.0,1787.0,2.0,3.0,1.0,7.0,1.0,3.0,748.0,Normal,275000
20.0,75.0,10215.0,1Family,5.0,1954.0,948.0,1.0,3.0,1.0,5.0,0.0,1.0,248.0,Normal,111000
20.0,70.0,8400.0,1Family,3.0,1957.0,1478.0,1.0,3.0,1.0,6.0,2.0,2.0,442.0,Normal,156500
20.0,,6627.0,1Family,6.0,1950.0,720.0,1.0,2.0,1.0,4.0,0.0,1.0,287.0,Normal,72500
60.0,107.0,10186.0,1Family,5.0,1992.0,1923.0,2.0,3.0,1.0,8.0,1.0,2.0,564.0,Normal,190000
30.0,50.0,,1Family,7.0,1950.0,708.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,Normal,82500
20.0,75.0,9986.0,1Family,5.0,2007.0,1795.0,2.0,2.0,1.0,7.0,1.0,3.0,895.0,Partial,147000
30.0,40.0,3636.0,1Family,4.0,1950.0,796.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,Normal,55000
30.0,70.0,4270.0,,6.0,2006.0,774.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,Normal,79000
20.0,60.0,6600.0,1Family,9.0,2008.0,816.0,1.0,3.0,1.0,5.0,1.0,1.0,264.0,Normal,130500
50.0,60.0,10440.0,1Family,7.0,1950.0,2792.0,2.0,,1.0,8.0,2.0,2.0,520.0,Normal,256000
60.0,63.0,9084.0,1Family,5.0,1998.0,1632.0,2.0,3.0,1.0,8.0,1.0,2.0,462.0,Normal,176500
20.0,85.0,10000.0,1Family,,2006.0,1588.0,2.0,3.0,1.0,7.0,,3.0,825.0,,227000
80.0,55.0,10780.0,1Family,5.0,1976.0,954.0,1.0,3.0,1.0,6.0,0.0,2.0,576.0,Normal,132500
20.0,67.0,8877.0,1Family,6.0,1958.0,816.0,1.0,2.0,1.0,3.0,1.0,1.0,288.0,Normal,100000
50.0,60.0,7200.0,1Family,,1995.0,1360.0,1.0,2.0,1.0,6.0,0.0,1.0,297.0,Normal,125500
160.0,24.0,2368.0,Townhouse,6.0,1970.0,1365.0,1.0,3.0,1.0,7.0,0.0,2.0,440.0,Normal,125000
20.0,80.0,9650.0,1Family,5.0,1977.0,1334.0,2.0,2.0,1.0,6.0,1.0,2.0,630.0,Normal,167900
90.0,87.0,9246.0,Duplex,5.0,1973.0,1656.0,2.0,4.0,2.0,8.0,0.0,2.0,506.0,Normal,135000
30.0,153.0,4118.0,1Family,4.0,1950.0,693.0,1.0,2.0,,4.0,0.0,0.0,0.0,Normal,52500
60.0,95.0,13450.0,1Family,5.0,2002.0,1861.0,2.0,3.0,1.0,8.0,0.0,2.0,492.0,Normal,200000
20.0,120.0,9560.0,1Family,,1972.0,864.0,1.0,3.0,1.0,5.0,0.0,1.0,288.0,Normal,128500
,70.0,8294.0,1Family,5.0,1971.0,872.0,1.0,3.0,,5.0,0.0,4.0,480.0,Normal,123000
20.0,66.0,13695.0,1Family,5.0,2004.0,1114.0,1.0,3.0,1.0,6.0,0.0,2.0,576.0,Normal,155000
60.0,,9375.0,1Family,5.0,2002.0,2169.0,2.0,3.0,1.0,7.0,1.0,2.0,647.0,Normal,228500
50.0,57.0,7558.0,1Family,6.0,1950.0,1913.0,1.0,3.0,1.0,9.0,1.0,2.0,342.0,Normal,177000
60.0,85.0,11103.0,1Family,5.0,2006.0,1456.0,2.0,3.0,1.0,8.0,1.0,2.0,440.0,Partial,155835
30.0,50.0,6000.0,1Family,4.0,1950.0,960.0,1.0,2.0,1.0,5.0,0.0,1.0,308.0,Normal,108500
20.0,,20781.0,1Family,7.0,2003.0,2156.0,2.0,3.0,1.0,9.0,1.0,2.0,508.0,,262500
20.0,93.0,,1Family,5.0,2007.0,1776.0,,3.0,1.0,7.0,1.0,3.0,,Partial,283463
20.0,,16196.0,1Family,5.0,1998.0,1494.0,2.0,3.0,1.0,5.0,1.0,2.0,514.0,Normal,215000
70.0,50.0,5250.0,1Family,5.0,1987.0,2358.0,2.0,4.0,1.0,8.0,0.0,0.0,0.0,Normal,122000
,91.0,11643.0,Duplex,5.0,1969.0,2634.0,2.0,6.0,2.0,12.0,,4.0,968.0,Normal,200000
60.0,70.0,9247.0,1Family,6.0,1962.0,1716.0,1.0,4.0,1.0,8.0,1.0,2.0,490.0,Normal,171000
50.0,50.0,6000.0,1Family,9.0,,1176.0,1.0,2.0,1.0,4.0,0.0,2.0,624.0,Normal,134900
50.0,56.0,14720.0,1Family,5.0,1996.0,3238.0,2.0,4.0,1.0,,1.0,3.0,666.0,Normal,410000
60.0,,10316.0,1Family,5.0,2000.0,1865.0,2.0,3.0,1.0,7.0,1.0,3.0,839.0,Normal,235000
80.0,102.0,10192.0,1Family,6.0,1992.0,1920.0,3.0,4.0,1.0,8.0,1.0,2.0,487.0,Normal,170000
20.0,,9477.0,1Family,5.0,1966.0,892.0,1.0,3.0,1.0,5.0,,1.0,264.0,Normal,110000
20.0,,12537.0,,6.0,2008.0,1078.0,1.0,3.0,1.0,6.0,1.0,2.0,,Normal,149900
160.0,,2117.0,Townhouse,5.0,2000.0,1573.0,,3.0,1.0,5.0,0.0,2.0,440.0,Normal,177500
20.0,129.0,16737.0,1Family,5.0,2005.0,1980.0,2.0,3.0,,8.0,1.0,3.0,770.0,Normal,315000
70.0,51.0,9842.0,1Family,6.0,1998.0,2601.0,3.0,4.0,1.0,8.0,0.0,2.0,621.0,,189000
20.0,124.0,16158.0,1Family,5.0,2005.0,1530.0,2.0,3.0,1.0,7.0,1.0,2.0,430.0,Normal,260000
50.0,,12513.0,1Family,4.0,2007.0,1738.0,2.0,4.0,1.0,7.0,1.0,1.0,368.0,Normal,104900
60.0,73.0,8499.0,1Family,5.0,2007.0,1412.0,2.0,3.0,1.0,6.0,,2.0,432.0,,156932
160.0,30.0,3180.0,Townhouse,5.0,,1200.0,2.0,2.0,1.0,4.0,0.0,2.0,480.0,Abnormal,144152
60.0,,7500.0,1Family,,2000.0,1674.0,2.0,3.0,1.0,7.0,0.0,2.0,663.0,Normal,216000
60.0,,9179.0,1Family,5.0,1999.0,1790.0,2.0,3.0,1.0,7.0,0.0,2.0,,Abnormal,193000
160.0,41.0,2665.0,Townhouse,6.0,1977.0,1475.0,2.0,4.0,1.0,6.0,1.0,1.0,336.0,Normal,127000
120.0,,4435.0,Townhouse,5.0,2004.0,848.0,1.0,1.0,1.0,4.0,0.0,,420.0,,144000
20.0,48.0,10635.0,1Family,5.0,,1668.0,2.0,3.0,1.0,8.0,1.0,2.0,502.0,Normal,232000
50.0,90.0,5400.0,1Family,6.0,1950.0,1374.0,1.0,2.0,1.0,6.0,0.0,1.0,338.0,Normal,105000
80.0,80.0,9600.0,1Family,6.0,1996.0,1661.0,1.0,3.0,1.0,8.0,1.0,1.0,377.0,Normal,165500
60.0,75.0,,1Family,6.0,1998.0,2097.0,,3.0,1.0,8.0,1.0,2.0,583.0,Normal,274300
20.0,,11400.0,1Family,5.0,2002.0,2633.0,2.0,2.0,1.0,8.0,2.0,3.0,804.0,,466500
60.0,85.0,10625.0,1Family,5.0,2005.0,1958.0,2.0,3.0,1.0,9.0,1.0,3.0,936.0,Normal,250000
20.0,89.0,10991.0,1Family,5.0,2007.0,1571.0,,3.0,1.0,7.0,1.0,3.0,722.0,Partial,239000
30.0,52.0,6292.0,1Family,5.0,1950.0,790.0,1.0,2.0,1.0,4.0,,1.0,160.0,Normal,91000
50.0,60.0,10998.0,1Family,5.0,1960.0,1604.0,2.0,3.0,1.0,6.0,0.0,2.0,660.0,Normal,117000
160.0,21.0,1953.0,Townhouse,5.0,1973.0,987.0,1.0,2.0,1.0,5.0,0.0,1.0,264.0,Normal,83000
80.0,73.0,9735.0,,5.0,2007.0,1394.0,,3.0,1.0,7.0,0.0,2.0,400.0,Normal,167500
,45.0,8212.0,1Family,3.0,1950.0,864.0,1.0,2.0,,5.0,0.0,1.0,200.0,Normal,58500
20.0,,12925.0,1Family,7.0,,2117.0,2.0,4.0,1.0,7.0,2.0,2.0,550.0,Normal,237500
70.0,60.0,7200.0,1Family,7.0,1950.0,1762.0,1.0,4.0,1.0,8.0,0.0,2.0,576.0,Normal,157000
30.0,,25339.0,1Family,7.0,2007.0,1416.0,2.0,3.0,1.0,7.0,0.0,2.0,576.0,Normal,112000
50.0,60.0,9060.0,1Family,5.0,1950.0,1258.0,1.0,2.0,1.0,6.0,,1.0,280.0,Normal,105000
50.0,40.0,5436.0,1Family,8.0,2007.0,1154.0,1.0,3.0,1.0,7.0,0.0,1.0,240.0,Normal,125500
60.0,80.0,16692.0,1Family,5.0,1978.0,2784.0,3.0,5.0,1.0,12.0,2.0,2.0,564.0,Normal,250000
50.0,60.0,8520.0,,7.0,1950.0,2526.0,2.0,5.0,1.0,10.0,1.0,1.0,216.0,Partial,136000
20.0,,14892.0,1Family,,2007.0,1746.0,2.0,3.0,1.0,7.0,2.0,3.0,758.0,Normal,377500
50.0,60.0,6000.0,1Family,6.0,1950.0,1218.0,1.0,3.0,1.0,6.0,1.0,2.0,440.0,Normal,131000
20.0,70.0,9100.0,1Family,5.0,2000.0,1525.0,2.0,3.0,1.0,6.0,0.0,2.0,541.0,Normal,235000
90.0,65.0,,Duplex,5.0,1967.0,1584.0,2.0,4.0,2.0,8.0,0.0,3.0,792.0,Normal,124000
85.0,68.0,7838.0,1Family,5.0,1967.0,900.0,1.0,3.0,1.0,6.0,1.0,1.0,,Normal,123000
190.0,60.0,10800.0,2Family,7.0,2000.0,1912.0,2.0,3.0,2.0,7.0,1.0,2.0,672.0,Normal,163000
120.0,,4045.0,Townhouse,5.0,2006.0,1500.0,2.0,2.0,1.0,6.0,1.0,3.0,648.0,Partial,246578
60.0,88.0,12665.0,1Family,5.0,2006.0,2482.0,2.0,4.0,1.0,9.0,1.0,3.0,642.0,Normal,281213
20.0,,57200.0,1Family,5.0,1950.0,1687.0,1.0,3.0,1.0,7.0,2.0,2.0,572.0,Normal,160000
70.0,51.0,6120.0,1Family,8.0,2004.0,1513.0,1.0,4.0,1.0,8.0,0.0,1.0,180.0,Normal,137500
50.0,60.0,7200.0,1Family,4.0,1982.0,1904.0,1.0,3.0,1.0,7.0,0.0,1.0,240.0,Normal,138000
50.0,51.0,6171.0,1Family,6.0,,1608.0,2.0,3.0,1.0,7.0,1.0,1.0,216.0,Normal,137450
,50.0,6000.0,1Family,7.0,1950.0,1158.0,1.0,3.0,1.0,5.0,1.0,1.0,208.0,Normal,120000
60.0,62.0,7415.0,1Family,5.0,2004.0,1593.0,2.0,3.0,1.0,8.0,1.0,2.0,398.0,Normal,193000
,64.0,6762.0,1Family,5.0,2006.0,1294.0,2.0,2.0,1.0,6.0,1.0,2.0,662.0,Partial,193879
20.0,,15256.0,1Family,,2007.0,1464.0,2.0,3.0,1.0,6.0,0.0,3.0,754.0,Normal,282922
50.0,60.0,10410.0,1Family,4.0,1950.0,1214.0,1.0,3.0,1.0,6.0,0.0,3.0,936.0,Partial,105000
120.0,44.0,3842.0,Townhouse,5.0,2005.0,1646.0,2.0,2.0,1.0,5.0,1.0,,482.0,,275000
85.0,70.0,8445.0,1Family,7.0,2007.0,768.0,1.0,2.0,1.0,5.0,0.0,,396.0,Normal,133000
20.0,,8780.0,1Family,5.0,1985.0,833.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,Normal,112000
70.0,60.0,7740.0,1Family,7.0,1950.0,1363.0,1.0,3.0,1.0,6.0,0.0,2.0,528.0,Normal,125500
60.0,46.0,20544.0,1Family,6.0,1991.0,2093.0,2.0,3.0,1.0,7.0,1.0,2.0,542.0,Normal,215000
60.0,79.0,12420.0,1Family,5.0,2001.0,1840.0,,3.0,1.0,6.0,0.0,2.0,622.0,Normal,230000
50.0,80.0,9600.0,1Family,8.0,2005.0,1668.0,1.0,3.0,1.0,6.0,0.0,1.0,271.0,Normal,140000
90.0,60.0,7200.0,Duplex,5.0,1950.0,,2.0,2.0,2.0,6.0,0.0,2.0,420.0,Normal,90000
20.0,88.0,10994.0,1Family,5.0,2006.0,1844.0,2.0,2.0,1.0,7.0,1.0,2.0,620.0,Abnormal,257000
50.0,64.0,13053.0,1Family,7.0,2000.0,1848.0,1.0,4.0,,8.0,1.0,2.0,370.0,Normal,207000
120.0,51.0,3635.0,Townhouse,5.0,2007.0,1569.0,2.0,1.0,1.0,7.0,1.0,3.0,660.0,Normal,175900
190.0,60.0,11340.0,2Family,6.0,1950.0,2290.0,2.0,4.0,2.0,11.0,0.0,,560.0,Normal,122500
60.0,,16545.0,,5.0,1998.0,2450.0,2.0,3.0,1.0,7.0,1.0,3.0,1069.0,Normal,340000
20.0,71.0,9204.0,1Family,5.0,1963.0,1144.0,1.0,3.0,1.0,6.0,0.0,1.0,336.0,Normal,124000
20.0,,16381.0,1Family,5.0,1969.0,1844.0,2.0,3.0,1.0,7.0,1.0,2.0,540.0,Normal,223000
60.0,90.0,11700.0,1Family,6.0,,1416.0,2.0,3.0,1.0,,1.0,2.0,776.0,Normal,179900
120.0,53.0,4043.0,Townhouse,5.0,1977.0,1069.0,2.0,2.0,1.0,4.0,1.0,2.0,440.0,,127500
120.0,37.0,,Townhouse,5.0,2003.0,848.0,1.0,1.0,1.0,3.0,,2.0,420.0,Normal,136500
80.0,,19690.0,1Family,7.0,1966.0,2201.0,2.0,4.0,1.0,8.0,1.0,2.0,432.0,Normal,274970
20.0,,9503.0,1Family,5.0,1983.0,1344.0,1.0,2.0,1.0,6.0,1.0,1.0,484.0,Normal,144000
20.0,80.0,10721.0,,6.0,1959.0,1252.0,1.0,3.0,1.0,7.0,0.0,2.0,528.0,,142000
60.0,81.0,10944.0,1Family,5.0,1994.0,2127.0,2.0,3.0,1.0,5.0,2.0,2.0,525.0,Normal,271000
50.0,60.0,10930.0,1Family,6.0,1950.0,1558.0,1.0,3.0,1.0,6.0,1.0,1.0,288.0,Normal,140000
30.0,60.0,7200.0,1Family,7.0,1992.0,804.0,1.0,2.0,1.0,4.0,2.0,1.0,240.0,Abnormal,119000
20.0,,12546.0,1Family,7.0,,1440.0,2.0,3.0,1.0,7.0,1.0,2.0,467.0,Normal,182900
60.0,60.0,21930.0,1Family,5.0,2005.0,1838.0,2.0,4.0,1.0,7.0,1.0,2.0,372.0,Normal,192140
120.0,,4928.0,Townhouse,6.0,1976.0,958.0,2.0,2.0,1.0,5.0,0.0,2.0,440.0,Normal,143750
30.0,60.0,10800.0,1Family,6.0,2007.0,968.0,,,1.0,,0.0,1.0,216.0,Normal,64500
60.0,93.0,10261.0,1Family,5.0,2000.0,1792.0,2.0,,1.0,8.0,1.0,2.0,451.0,Normal,186500
20.0,80.0,17400.0,1Family,5.0,1977.0,,2.0,3.0,1.0,5.0,1.0,2.0,484.0,Normal,160000
20.0,,8400.0,1Family,9.0,2005.0,1537.0,1.0,3.0,1.0,7.0,1.0,2.0,462.0,Abnormal,174000
20.0,60.0,9000.0,1Family,6.0,1971.0,864.0,1.0,3.0,1.0,5.0,0.0,2.0,528.0,Normal,120500
20.0,96.0,12444.0,1Family,5.0,2008.0,1932.0,2.0,2.0,1.0,,1.0,3.0,774.0,Partial,394617
20.0,90.0,7407.0,1Family,7.0,1996.0,1236.0,1.0,2.0,1.0,,0.0,2.0,923.0,Normal,149700
60.0,80.0,11584.0,1Family,6.0,1979.0,1725.0,2.0,3.0,1.0,6.0,1.0,2.0,550.0,Normal,197000
70.0,79.0,11526.0,,7.0,1994.0,2555.0,2.0,3.0,1.0,11.0,1.0,2.0,672.0,Normal,191000
120.0,,4426.0,Townhouse,5.0,2004.0,848.0,1.0,1.0,,3.0,1.0,2.0,,Normal,149300
60.0,85.0,,1Family,5.0,,2007.0,2.0,3.0,1.0,10.0,1.0,3.0,812.0,Normal,310000
30.0,,8854.0,1Family,6.0,1950.0,952.0,1.0,2.0,1.0,4.0,1.0,1.0,192.0,Normal,121000
20.0,63.0,8500.0,1Family,5.0,2004.0,1422.0,2.0,3.0,1.0,,0.0,2.0,,Normal,179600
85.0,70.0,8400.0,1Family,5.0,1966.0,913.0,1.0,3.0,1.0,6.0,0.0,1.0,240.0,Normal,129000
20.0,,26142.0,1Family,7.0,1962.0,1188.0,1.0,3.0,1.0,6.0,0.0,1.0,312.0,Normal,157900
60.0,80.0,10000.0,1Family,5.0,1996.0,2090.0,2.0,3.0,1.0,8.0,1.0,2.0,556.0,Normal,240000
50.0,70.0,11767.0,1Family,7.0,2000.0,1346.0,1.0,2.0,1.0,6.0,0.0,1.0,384.0,Normal,112000
180.0,21.0,1533.0,Townhouse,7.0,1970.0,630.0,1.0,,1.0,3.0,0.0,0.0,0.0,Abnormal,92000
90.0,60.0,9000.0,Duplex,5.0,1974.0,,2.0,,2.0,8.0,0.0,0.0,0.0,Normal,136000
20.0,78.0,9262.0,,5.0,2009.0,1578.0,2.0,3.0,1.0,7.0,1.0,3.0,840.0,Partial,287090
180.0,35.0,3675.0,Townhouse,5.0,,1072.0,1.0,2.0,1.0,5.0,0.0,2.0,525.0,Normal,145000
20.0,90.0,17217.0,1Family,5.0,2006.0,1140.0,1.0,3.0,1.0,6.0,0.0,,0.0,Abnormal,84500
20.0,62.0,7500.0,1Family,5.0,2005.0,1221.0,2.0,2.0,1.0,6.0,0.0,2.0,400.0,Normal,185000
60.0,62.0,7917.0,1Family,5.0,2000.0,1647.0,2.0,3.0,1.0,7.0,1.0,2.0,460.0,Normal,175000
20.0,85.0,13175.0,1Family,6.0,1988.0,2073.0,2.0,3.0,1.0,7.0,2.0,2.0,500.0,Normal,210000
70.0,66.0,,1Family,9.0,2006.0,2340.0,,4.0,1.0,9.0,2.0,1.0,252.0,Normal,266500
20.0,68.0,9717.0,1Family,6.0,1996.0,1078.0,1.0,2.0,1.0,5.0,0.0,1.0,240.0,Normal,142125
20.0,75.0,9937.0,1Family,6.0,1965.0,1256.0,1.0,3.0,1.0,6.0,0.0,1.0,276.0,Normal,147500
